city,house,subj_cod,age,student,worker,none,id_place,susc,latent,inf,recov,lat_day,inf_day,imm,day_recov
Kisumu,K1073,K1073_1,35,0,1,0,K211_w,1,0,0,0,0,0,0,0
Kisumu,K1073,K1073_2,25,0,0,1,K1073,1,0,0,0,0,0,0,0
Kisumu,K1073,K1073_3,25,0,0,1,K1073,1,0,0,0,0,0,0,0
Kisumu,K1073,K1073_4,35,0,0,1,K1073,1,0,0,0,0,0,0,0
Kisumu,K1074,K1074_1,64,0,0,1,K1074,1,0,0,0,0,0,0,0
Kisumu,K1074,K1074_2,14,1,0,0,K5_s,1,0,0,0,0,0,0,0
Kisumu,K1074,K1074_3,42,0,0,1,K1074,1,0,0,0,0,0,0,0
Kisumu,K1075,K1075_1,33,0,1,0,K182_w,1,0,0,0,0,0,0,0
Kisumu,K1075,K1075_2,2,0,0,1,K1075,1,0,0,0,0,0,0,0
Kisumu,K1075,K1075_3,6,1,0,0,K13_s,1,0,0,0,0,0,0,0
Kisumu,K1076,K1076_1,35,0,1,0,K223_w,1,0,0,0,0,0,0,0
Kisumu,K1076,K1076_2,13,1,0,0,K5_s,1,0,0,0,0,0,0,0
Kisumu,K1076,K1076_3,18,0,1,0,K146_w,1,0,0,0,0,0,0,0
Kisumu,K1076,K1076_4,19,0,0,1,K1076,1,0,0,0,0,0,0,0
Kisumu,K1076,K1076_5,15,1,0,0,K12_s,1,0,0,0,0,0,0,0
Kisumu,K1076,K1076_6,51,0,0,1,K1076,1,0,0,0,0,0,0,0
Kisumu,K1076,K1076_7,8,1,0,0,K2_s,1,0,0,0,0,0,0,0
Kisumu,K1077,K1077_1,3,0,0,1,K1077,1,0,0,0,0,0,0,0
Kisumu,K1077,K1077_2,29,0,1,0,K42_w,1,0,0,0,0,0,0,0
Kisumu,K1078,K1078_1,27,0,1,0,K258_w,1,0,0,0,0,0,0,0
Kisumu,K1078,K1078_2,65,0,0,1,K1078,1,0,0,0,0,0,0,0
Kisumu,K1078,K1078_3,42,0,0,1,K1078,1,0,0,0,0,0,0,0
Kisumu,K1078,K1078_4,47,0,1,0,K363_w,1,0,0,0,0,0,0,0
Kisumu,K1079,K1079_1,34,0,1,0,K11_w,1,0,0,0,0,0,0,0
Kisumu,K1079,K1079_2,55,0,1,0,K340_w,1,0,0,0,0,0,0,0
Kisumu,K1079,K1079_3,22,0,1,0,K145_w,1,0,0,0,0,0,0,0
Kisumu,K1079,K1079_4,25,0,1,0,K245_w,1,0,0,0,0,0,0,0
Kisumu,K1079,K1079_5,45,0,1,0,K246_w,1,0,0,0,0,0,0,0
Kisumu,K1079,K1079_6,1,0,0,1,K1079,1,0,0,0,0,0,0,0
Kisumu,K1080,K1080_1,22,0,1,0,K12_w,1,0,0,0,0,0,0,0
Kisumu,K1080,K1080_2,1,0,0,1,K1080,1,0,0,0,0,0,0,0
Kisumu,K1080,K1080_3,15,0,1,0,K234_w,1,0,0,0,0,0,0,0
Kisumu,K1080,K1080_4,5,1,0,0,K10_s,1,0,0,0,0,0,0,0
Kisumu,K1080,K1080_5,3,0,0,1,K1080,1,0,0,0,0,0,0,0
Kisumu,K1080,K1080_6,9,1,0,0,K1_s,1,0,0,0,0,0,0,0
Kisumu,K1081,K1081_1,0,0,0,1,K1081,1,0,0,0,0,0,0,0
Kisumu,K1081,K1081_2,3,0,0,1,K1081,1,0,0,0,0,0,0,0
Kisumu,K1082,K1082_1,46,0,0,1,K1082,1,0,0,0,0,0,0,0
Kisumu,K1082,K1082_2,62,0,1,0,K253_w,1,0,0,0,0,0,0,0
Kisumu,K1082,K1082_3,7,0,0,1,K1082,1,0,0,0,0,0,0,0
Kisumu,K1082,K1082_4,27,0,1,0,K335_w,1,0,0,0,0,0,0,0
Kisumu,K1084,K1084_1,3,0,0,1,K1084,1,0,0,0,0,0,0,0
Kisumu,K1084,K1084_2,10,1,0,0,K11_s,1,0,0,0,0,0,0,0
Kisumu,K1084,K1084_3,12,1,0,0,K3_s,1,0,0,0,0,0,0,0
Kisumu,K1084,K1084_4,19,0,0,1,K1084,1,0,0,0,0,0,0,0
Kisumu,K1085,K1085_1,8,1,0,0,K13_s,1,0,0,0,0,0,0,0
Kisumu,K1085,K1085_2,23,0,1,0,K219_w,1,0,0,0,0,0,0,0
Kisumu,K1085,K1085_3,18,0,1,0,K377_w,1,0,0,0,0,0,0,0
Kisumu,K1086,K1086_1,10,1,0,0,K7_s,1,0,0,0,0,0,0,0
Kisumu,K1086,K1086_2,31,0,0,1,K1086,1,0,0,0,0,0,0,0
Kisumu,K1086,K1086_3,1,0,0,1,K1086,1,0,0,0,0,0,0,0
Kisumu,K1086,K1086_4,21,0,0,1,K1086,1,0,0,0,0,0,0,0
Kisumu,K1086,K1086_5,1,0,0,1,K1086,1,0,0,0,0,0,0,0
Kisumu,K1086,K1086_6,23,0,0,1,K1086,1,0,0,0,0,0,0,0
Kisumu,K1086,K1086_7,19,0,0,1,K1086,1,0,0,0,0,0,0,0
Kisumu,K1086,K1086_8,6,1,0,0,K11_s,1,0,0,0,0,0,0,0
Kisumu,K1086,K1086_9,8,1,0,0,K13_s,1,0,0,0,0,0,0,0
Kisumu,K1087,K1087_1,43,0,1,0,K279_w,1,0,0,0,0,0,0,0
Kisumu,K1087,K1087_2,47,0,1,0,K270_w,1,0,0,0,0,0,0,0
Kisumu,K1087,K1087_3,14,1,0,0,K11_s,1,0,0,0,0,0,0,0
Kisumu,K1087,K1087_4,3,0,0,1,K1087,1,0,0,0,0,0,0,0
Kisumu,K1087,K1087_5,8,1,0,0,K7_s,1,0,0,0,0,0,0,0
Kisumu,K1088,K1088_1,17,1,0,0,K10_s,1,0,0,0,0,0,0,0
Kisumu,K1088,K1088_2,10,1,0,0,K6_s,1,0,0,0,0,0,0,0
Kisumu,K1088,K1088_3,22,0,0,1,K1088,1,0,0,0,0,0,0,0
Kisumu,K1088,K1088_4,9,1,0,0,K8_s,1,0,0,0,0,0,0,0
Kisumu,K1089,K1089_1,60,0,1,0,K123_w,1,0,0,0,0,0,0,0
Kisumu,K1089,K1089_2,13,1,0,0,K8_s,1,0,0,0,0,0,0,0
Kisumu,K1089,K1089_3,37,0,0,1,K1089,1,0,0,0,0,0,0,0
Kisumu,K1089,K1089_4,23,0,1,0,K348_w,1,0,0,0,0,0,0,0
Kisumu,K1089,K1089_5,19,0,0,1,K1089,1,0,0,0,0,0,0,0
Kisumu,K1089,K1089_6,4,0,0,1,K1089,1,0,0,0,0,0,0,0
Kisumu,K1090,K1090_1,1,0,0,1,K1090,1,0,0,0,0,0,0,0
Kisumu,K1090,K1090_2,37,0,1,0,K124_w,1,0,0,0,0,0,0,0
Kisumu,K1090,K1090_3,45,0,0,1,K1090,1,0,0,0,0,0,0,0
Kisumu,K1090,K1090_4,42,0,1,0,K89_w,1,0,0,0,0,0,0,0
Kisumu,K1091,K1091_1,6,1,0,0,K1_s,1,0,0,0,0,0,0,0
Kisumu,K1091,K1091_2,36,0,1,0,K164_w,1,0,0,0,0,0,0,0
Kisumu,K1091,K1091_3,32,0,0,1,K1091,1,0,0,0,0,0,0,0
Kisumu,K1092,K1092_1,21,0,0,1,K1092,1,0,0,0,0,0,0,0
Kisumu,K1092,K1092_2,3,0,0,1,K1092,1,0,0,0,0,0,0,0
Kisumu,K1092,K1092_3,0,0,0,1,K1092,1,0,0,0,0,0,0,0
Kisumu,K1092,K1092_4,35,0,0,1,K1092,1,0,0,0,0,0,0,0
Kisumu,K1092,K1092_5,28,0,1,0,K220_w,1,0,0,0,0,0,0,0
Kisumu,K1092,K1092_6,41,0,1,0,K74_w,1,0,0,0,0,0,0,0
Kisumu,K1092,K1092_7,18,0,1,0,K160_w,1,0,0,0,0,0,0,0
Kisumu,K1092,K1092_8,9,1,0,0,K15_s,1,0,0,0,0,0,0,0
Kisumu,K1093,K1093_1,35,0,1,0,K250_w,1,0,0,0,0,0,0,0
Kisumu,K1093,K1093_2,12,1,0,0,K15_s,1,0,0,0,0,0,0,0
Kisumu,K1093,K1093_3,29,0,1,0,K180_w,1,0,0,0,0,0,0,0
Kisumu,K1093,K1093_4,9,1,0,0,K1_s,1,0,0,0,0,0,0,0
Kisumu,K1094,K1094_1,2,0,0,1,K1094,1,0,0,0,0,0,0,0
Kisumu,K1094,K1094_2,26,0,1,0,K171_w,1,0,0,0,0,0,0,0
Kisumu,K1094,K1094_3,32,0,0,1,K1094,1,0,0,0,0,0,0,0
Kisumu,K1095,K1095_1,25,0,0,1,K1095,1,0,0,0,0,0,0,0
Kisumu,K1095,K1095_2,1,0,0,1,K1095,1,0,0,0,0,0,0,0
Kisumu,K1095,K1095_3,15,1,0,0,K5_s,1,0,0,0,0,0,0,0
Kisumu,K1095,K1095_4,19,0,1,0,K198_w,1,0,0,0,0,0,0,0
Kisumu,K1095,K1095_5,16,0,1,0,K146_w,1,0,0,0,0,0,0,0
Kisumu,K1095,K1095_6,21,0,1,0,K374_w,1,0,0,0,0,0,0,0
Kisumu,K1095,K1095_7,2,0,0,1,K1095,1,0,0,0,0,0,0,0
Kisumu,K1096,K1096_1,1,0,0,1,K1096,1,0,0,0,0,0,0,0
Kisumu,K1096,K1096_2,24,0,0,1,K1096,1,0,0,0,0,0,0,0
Kisumu,K1096,K1096_3,30,0,0,1,K1096,1,0,0,0,0,0,0,0
Kisumu,K1097,K1097_1,15,1,0,0,K11_s,1,0,0,0,0,0,0,0
Kisumu,K1097,K1097_2,17,1,0,0,K14_s,1,0,0,0,0,0,0,0
Kisumu,K1097,K1097_3,12,1,0,0,K2_s,1,0,0,0,0,0,0,0
Kisumu,K1097,K1097_4,80,0,0,1,K1097,1,0,0,0,0,0,0,0
Kisumu,K1097,K1097_5,3,0,0,1,K1097,1,0,0,0,0,0,0,0
Kisumu,K1097,K1097_6,16,1,0,0,K6_s,1,0,0,0,0,0,0,0
Kisumu,K1097,K1097_7,12,1,0,0,K6_s,1,0,0,0,0,0,0,0
Kisumu,K1097,K1097_8,2,0,0,1,K1097,1,0,0,0,0,0,0,0
Kisumu,K1098,K1098_1,27,0,1,0,K153_w,1,0,0,0,0,0,0,0
Kisumu,K1098,K1098_2,6,1,0,0,K14_s,1,0,0,0,0,0,0,0
Kisumu,K1098,K1098_3,37,0,1,0,K111_w,1,0,0,0,0,0,0,0
Kisumu,K1098,K1098_4,38,0,1,0,K187_w,1,0,0,0,0,0,0,0
Kisumu,K1098,K1098_5,1,0,0,1,K1098,1,0,0,0,0,0,0,0
Kisumu,K1098,K1098_6,3,0,0,1,K1098,1,0,0,0,0,0,0,0
Kisumu,K1099,K1099_1,18,0,1,0,K165_w,1,0,0,0,0,0,0,0
Kisumu,K1099,K1099_2,27,0,1,0,K172_w,1,0,0,0,0,0,0,0
Kisumu,K1099,K1099_3,42,0,1,0,K260_w,1,0,0,0,0,0,0,0
Kisumu,K1100,K1100_1,28,0,1,0,K378_w,1,0,0,0,0,0,0,0
Kisumu,K1100,K1100_2,20,0,1,0,K212_w,1,0,0,0,0,0,0,0
Kisumu,K1100,K1100_3,26,0,1,0,K250_w,1,0,0,0,0,0,0,0
Kisumu,K1100,K1100_4,22,0,0,1,K1100,1,0,0,0,0,0,0,0
Kisumu,K1101,K1101_1,24,0,0,1,K1101,1,0,0,0,0,0,0,0
Kisumu,K1101,K1101_2,35,0,0,1,K1101,1,0,0,0,0,0,0,0
Kisumu,K1102,K1102_1,13,1,0,0,K10_s,1,0,0,0,0,0,0,0
Kisumu,K1102,K1102_2,21,0,1,0,K305_w,1,0,0,0,0,0,0,0
Kisumu,K1102,K1102_3,37,0,1,0,K194_w,1,0,0,0,0,0,0,0
Kisumu,K1103,K1103_1,60,0,1,0,K242_w,1,0,0,0,0,0,0,0
Kisumu,K1103,K1103_2,23,0,1,0,K68_w,1,0,0,0,0,0,0,0
Kisumu,K1104,K1104_1,15,1,0,0,K9_s,1,0,0,0,0,0,0,0
Kisumu,K1104,K1104_2,4,1,0,0,K3_s,1,0,0,0,0,0,0,0
Kisumu,K1105,K1105_1,37,0,1,0,K108_w,1,0,0,0,0,0,0,0
Kisumu,K1105,K1105_2,16,0,0,1,K1105,1,0,0,0,0,0,0,0
Kisumu,K1106,K1106_1,60,0,1,0,K112_w,1,0,0,0,0,0,0,0
Kisumu,K1106,K1106_2,45,0,0,1,K1106,1,0,0,0,0,0,0,0
Kisumu,K1106,K1106_3,6,1,0,0,K14_s,1,0,0,0,0,0,0,0
Kisumu,K1107,K1107_1,3,0,0,1,K1107,1,0,0,0,0,0,0,0
Kisumu,K1107,K1107_2,50,0,1,0,K324_w,1,0,0,0,0,0,0,0
Kisumu,K1107,K1107_3,32,0,1,0,K209_w,1,0,0,0,0,0,0,0
Kisumu,K1107,K1107_4,5,1,0,0,K4_s,1,0,0,0,0,0,0,0
Kisumu,K1107,K1107_5,9,1,0,0,K9_s,1,0,0,0,0,0,0,0
Kisumu,K1108,K1108_1,9,1,0,0,K2_s,1,0,0,0,0,0,0,0
Kisumu,K1108,K1108_2,14,1,0,0,K5_s,1,0,0,0,0,0,0,0
Kisumu,K1108,K1108_3,31,0,1,0,K338_w,1,0,0,0,0,0,0,0
Kisumu,K1108,K1108_4,70,0,0,1,K1108,1,0,0,0,0,0,0,0
Kisumu,K1108,K1108_5,33,0,1,0,K361_w,1,0,0,0,0,0,0,0
Kisumu,K1108,K1108_6,35,0,0,1,K1108,1,0,0,0,0,0,0,0
Kisumu,K1109,K1109_1,3,0,0,1,K1109,1,0,0,0,0,0,0,0
Kisumu,K1109,K1109_2,15,1,0,0,K4_s,1,0,0,0,0,0,0,0
Kisumu,K1109,K1109_3,9,1,0,0,K7_s,1,0,0,0,0,0,0,0
Kisumu,K1109,K1109_4,40,0,1,0,K86_w,1,0,0,0,0,0,0,0
Kisumu,K1109,K1109_5,26,0,1,0,K195_w,1,0,0,0,0,0,0,0
Kisumu,K1109,K1109_6,8,1,0,0,K9_s,1,0,0,0,0,0,0,0
Kisumu,K1110,K1110_1,32,0,1,0,K344_w,1,0,0,0,0,0,0,0
Kisumu,K1110,K1110_2,19,0,0,1,K1110,1,0,0,0,0,0,0,0
Kisumu,K1110,K1110_3,55,0,1,0,K6_w,1,0,0,0,0,0,0,0
Kisumu,K1110,K1110_4,20,0,0,1,K1110,1,0,0,0,0,0,0,0
Kisumu,K1110,K1110_5,20,0,1,0,K352_w,1,0,0,0,0,0,0,0
Kisumu,K1110,K1110_6,48,0,1,0,K209_w,1,0,0,0,0,0,0,0
Kisumu,K1110,K1110_7,3,0,0,1,K1110,1,0,0,0,0,0,0,0
Kisumu,K1110,K1110_8,19,0,1,0,K103_w,1,0,0,0,0,0,0,0
Kisumu,K1110,K1110_9,26,0,0,1,K1110,1,0,0,0,0,0,0,0
Kisumu,K1111,K1111_1,3,0,0,1,K1111,1,0,0,0,0,0,0,0
Kisumu,K1111,K1111_2,15,0,1,0,K136_w,1,0,0,0,0,0,0,0
Kisumu,K1111,K1111_3,24,0,1,0,K86_w,1,0,0,0,0,0,0,0
Kisumu,K1111,K1111_4,14,1,0,0,K15_s,1,0,0,0,0,0,0,0
Kisumu,K1112,K1112_1,7,1,0,0,K3_s,1,0,0,0,0,0,0,0
Kisumu,K1112,K1112_2,16,0,0,1,K1112,1,0,0,0,0,0,0,0
Kisumu,K1113,K1113_1,26,0,0,1,K1113,1,0,0,0,0,0,0,0
Kisumu,K1113,K1113_2,6,1,0,0,K6_s,1,0,0,0,0,0,0,0
Kisumu,K1113,K1113_3,28,0,1,0,K150_w,1,0,0,0,0,0,0,0
Kisumu,K1114,K1114_1,20,0,1,0,K41_w,1,0,0,0,0,0,0,0
Kisumu,K1114,K1114_2,1,0,0,1,K1114,1,0,0,0,0,0,0,0
Kisumu,K1114,K1114_3,5,1,0,0,K1_s,1,0,0,0,0,0,0,0
Kisumu,K1115,K1115_1,59,0,1,0,K244_w,1,0,0,0,0,0,0,0
Kisumu,K1115,K1115_2,12,1,0,0,K15_s,1,0,0,0,0,0,0,0
Kisumu,K1115,K1115_3,25,0,1,0,K191_w,1,0,0,0,0,0,0,0
Kisumu,K1116,K1116_1,8,1,0,0,K3_s,1,0,0,0,0,0,0,0
Kisumu,K1116,K1116_2,16,1,0,0,K13_s,1,0,0,0,0,0,0,0
Kisumu,K1116,K1116_3,8,1,0,0,K8_s,1,0,0,0,0,0,0,0
Kisumu,K1116,K1116_4,5,1,0,0,K8_s,1,0,0,0,0,0,0,0
Kisumu,K1117,K1117_1,5,1,0,0,K3_s,1,0,0,0,0,0,0,0
Kisumu,K1117,K1117_2,19,0,1,0,K138_w,1,0,0,0,0,0,0,0
Kisumu,K1117,K1117_3,31,0,1,0,K282_w,1,0,0,0,0,0,0,0
Kisumu,K1117,K1117_4,21,0,1,0,K153_w,1,0,0,0,0,0,0,0
Kisumu,K1118,K1118_1,40,0,1,0,K391_w,1,0,0,0,0,0,0,0
Kisumu,K1118,K1118_2,45,0,1,0,K97_w,1,0,0,0,0,0,0,0
Kisumu,K1118,K1118_3,15,1,0,0,K12_s,1,0,0,0,0,0,0,0
Kisumu,K1118,K1118_4,36,0,1,0,K382_w,1,0,0,0,0,0,0,0
Kisumu,K1118,K1118_5,25,0,1,0,K48_w,1,0,0,0,0,0,0,0
Kisumu,K1118,K1118_6,0,0,0,1,K1118,1,0,0,0,0,0,0,0
Kisumu,K1119,K1119_1,37,0,1,0,K172_w,1,0,0,0,0,0,0,0
Kisumu,K1119,K1119_2,3,0,0,1,K1119,1,0,0,0,0,0,0,0
Kisumu,K1120,K1120_1,26,0,1,0,K266_w,1,0,0,0,0,0,0,0
Kisumu,K1120,K1120_2,36,0,1,0,K6_w,1,0,0,0,0,0,0,0
Kisumu,K1120,K1120_3,35,0,1,0,K180_w,1,0,0,0,0,0,0,0
Kisumu,K1120,K1120_4,29,0,1,0,K196_w,1,0,0,0,0,0,0,0
Kisumu,K1121,K1121_1,13,1,0,0,K9_s,1,0,0,0,0,0,0,0
Kisumu,K1121,K1121_2,12,1,0,0,K14_s,1,0,0,0,0,0,0,0
Kisumu,K1121,K1121_3,16,1,0,0,K15_s,1,0,0,0,0,0,0,0
Kisumu,K1121,K1121_4,35,0,1,0,K351_w,1,0,0,0,0,0,0,0
Kisumu,K1121,K1121_5,32,0,1,0,K364_w,1,0,0,0,0,0,0,0
Kisumu,K1122,K1122_1,15,1,0,0,K13_s,1,0,0,0,0,0,0,0
Kisumu,K1122,K1122_2,40,0,1,0,K332_w,1,0,0,0,0,0,0,0
Kisumu,K1122,K1122_3,0,0,0,1,K1122,1,0,0,0,0,0,0,0
Kisumu,K1122,K1122_4,25,0,1,0,K55_w,1,0,0,0,0,0,0,0
Kisumu,K1122,K1122_5,11,1,0,0,K6_s,1,0,0,0,0,0,0,0
Kisumu,K1122,K1122_6,20,0,1,0,K366_w,1,0,0,0,0,0,0,0
Kisumu,K1123,K1123_1,85,0,0,1,K1123,1,0,0,0,0,0,0,0
Kisumu,K1123,K1123_2,36,0,0,1,K1123,1,0,0,0,0,0,0,0
Kisumu,K1123,K1123_3,10,1,0,0,K8_s,1,0,0,0,0,0,0,0
Kisumu,K1124,K1124_1,11,1,0,0,K11_s,1,0,0,0,0,0,0,0
Kisumu,K1124,K1124_2,14,1,0,0,K4_s,1,0,0,0,0,0,0,0
Kisumu,K1124,K1124_3,28,0,1,0,K238_w,1,0,0,0,0,0,0,0
Kisumu,K1124,K1124_4,21,0,0,1,K1124,1,0,0,0,0,0,0,0
Kisumu,K1124,K1124_5,21,0,1,0,K21_w,1,0,0,0,0,0,0,0
Kisumu,K1124,K1124_6,2,0,0,1,K1124,1,0,0,0,0,0,0,0
Kisumu,K1124,K1124_7,4,1,0,0,K4_s,1,0,0,0,0,0,0,0
Kisumu,K1125,K1125_1,11,1,0,0,K10_s,1,0,0,0,0,0,0,0
Kisumu,K1125,K1125_2,16,1,0,0,K5_s,1,0,0,0,0,0,0,0
Kisumu,K1125,K1125_3,73,0,0,1,K1125,1,0,0,0,0,0,0,0
Kisumu,K1125,K1125_4,28,0,0,1,K1125,1,0,0,0,0,0,0,0
Kisumu,K1125,K1125_5,27,0,0,1,K1125,1,0,0,0,0,0,0,0
Kisumu,K1125,K1125_6,48,0,1,0,K204_w,1,0,0,0,0,0,0,0
Kisumu,K1125,K1125_7,20,0,0,1,K1125,1,0,0,0,0,0,0,0
Kisumu,K1125,K1125_8,13,1,0,0,K8_s,1,0,0,0,0,0,0,0
Kisumu,K1125,K1125_9,11,1,0,0,K2_s,1,0,0,0,0,0,0,0
Kisumu,K1126,K1126_1,19,0,0,1,K1126,1,0,0,0,0,0,0,0
Kisumu,K1126,K1126_2,5,0,0,1,K1126,1,0,0,0,0,0,0,0
Kisumu,K1126,K1126_3,28,0,1,0,K343_w,1,0,0,0,0,0,0,0
Kisumu,K1126,K1126_4,10,1,0,0,K4_s,1,0,0,0,0,0,0,0
Kisumu,K1127,K1127_1,2,0,0,1,K1127,1,0,0,0,0,0,0,0
Kisumu,K1127,K1127_2,23,0,1,0,K388_w,1,0,0,0,0,0,0,0
Kisumu,K1127,K1127_3,1,0,0,1,K1127,1,0,0,0,0,0,0,0
Kisumu,K1128,K1128_1,31,0,0,1,K1128,1,0,0,0,0,0,0,0
Kisumu,K1128,K1128_2,0,0,0,1,K1128,1,0,0,0,0,0,0,0
Kisumu,K1128,K1128_3,25,0,1,0,K374_w,1,0,0,0,0,0,0,0
Kisumu,K1128,K1128_4,21,0,0,1,K1128,1,0,0,0,0,0,0,0
Kisumu,K1128,K1128_5,0,0,0,1,K1128,1,0,0,0,0,0,0,0
Kisumu,K1129,K1129_1,25,0,1,0,K119_w,1,0,0,0,0,0,0,0
Kisumu,K1129,K1129_2,21,0,1,0,K108_w,1,0,0,0,0,0,0,0
Kisumu,K1129,K1129_3,1,0,0,1,K1129,1,0,0,0,0,0,0,0
Kisumu,K1129,K1129_4,37,0,0,1,K1129,1,0,0,0,0,0,0,0
Kisumu,K1129,K1129_5,52,0,1,0,K328_w,1,0,0,0,0,0,0,0
Kisumu,K1129,K1129_6,10,1,0,0,K5_s,1,0,0,0,0,0,0,0
Kisumu,K1130,K1130_1,10,1,0,0,K11_s,1,0,0,0,0,0,0,0
Kisumu,K1130,K1130_2,4,0,0,1,K1130,1,0,0,0,0,0,0,0
Kisumu,K1130,K1130_3,10,1,0,0,K1_s,1,0,0,0,0,0,0,0
Kisumu,K1130,K1130_4,7,1,0,0,K15_s,1,0,0,0,0,0,0,0
Kisumu,K1130,K1130_5,4,0,0,1,K1130,1,0,0,0,0,0,0,0
Kisumu,K1130,K1130_6,40,0,1,0,K252_w,1,0,0,0,0,0,0,0
Kisumu,K1130,K1130_7,12,1,0,0,K12_s,1,0,0,0,0,0,0,0
Kisumu,K1131,K1131_1,51,0,1,0,K48_w,1,0,0,0,0,0,0,0
Kisumu,K1131,K1131_2,20,0,1,0,K76_w,1,0,0,0,0,0,0,0
Kisumu,K1132,K1132_1,27,0,0,1,K1132,1,0,0,0,0,0,0,0
Kisumu,K1132,K1132_2,27,0,0,1,K1132,1,0,0,0,0,0,0,0
Kisumu,K1133,K1133_1,10,1,0,0,K2_s,1,0,0,0,0,0,0,0
Kisumu,K1133,K1133_2,18,0,0,1,K1133,1,0,0,0,0,0,0,0
Kisumu,K1134,K1134_1,14,1,0,0,K6_s,1,0,0,0,0,0,0,0
Kisumu,K1134,K1134_2,30,0,0,1,K1134,1,0,0,0,0,0,0,0
Kisumu,K1134,K1134_3,7,1,0,0,K10_s,1,0,0,0,0,0,0,0
Kisumu,K1135,K1135_1,11,1,0,0,K13_s,1,0,0,0,0,0,0,0
Kisumu,K1135,K1135_2,45,0,1,0,K276_w,1,0,0,0,0,0,0,0
Kisumu,K1135,K1135_3,31,0,0,1,K1135,1,0,0,0,0,0,0,0
Kisumu,K1136,K1136_1,12,1,0,0,K13_s,1,0,0,0,0,0,0,0
Kisumu,K1136,K1136_2,42,0,1,0,K1_w,1,0,0,0,0,0,0,0
Kisumu,K1136,K1136_3,46,0,0,1,K1136,1,0,0,0,0,0,0,0
Kisumu,K1136,K1136_4,32,0,1,0,K29_w,1,0,0,0,0,0,0,0
Kisumu,K1136,K1136_5,45,0,0,1,K1136,1,0,0,0,0,0,0,0
Kisumu,K1137,K1137_1,12,1,0,0,K8_s,1,0,0,0,0,0,0,0
Kisumu,K1137,K1137_2,42,0,1,0,K1_w,1,0,0,0,0,0,0,0
Kisumu,K1137,K1137_3,7,1,0,0,K8_s,1,0,0,0,0,0,0,0
Kisumu,K1137,K1137_4,4,1,0,0,K2_s,1,0,0,0,0,0,0,0
Kisumu,K1138,K1138_1,5,1,0,0,K6_s,1,0,0,0,0,0,0,0
Kisumu,K1138,K1138_2,20,0,1,0,K7_w,1,0,0,0,0,0,0,0
Kisumu,K1138,K1138_3,8,1,0,0,K13_s,1,0,0,0,0,0,0,0
Kisumu,K1138,K1138_4,1,0,0,1,K1138,1,0,0,0,0,0,0,0
Kisumu,K1139,K1139_1,74,0,0,1,K1139,1,0,0,0,0,0,0,0
Kisumu,K1139,K1139_2,43,0,1,0,K85_w,1,0,0,0,0,0,0,0
Kisumu,K1139,K1139_3,4,0,0,1,K1139,1,0,0,0,0,0,0,0
Kisumu,K1139,K1139_4,67,0,0,1,K1139,1,0,0,0,0,0,0,0
Kisumu,K1139,K1139_5,11,1,0,0,K9_s,1,0,0,0,0,0,0,0
Kisumu,K1140,K1140_1,30,0,0,1,K1140,1,0,0,0,0,0,0,0
Kisumu,K1140,K1140_2,42,0,1,0,K339_w,1,0,0,0,0,0,0,0
Kisumu,K1140,K1140_3,2,0,0,1,K1140,1,0,0,0,0,0,0,0
Kisumu,K1140,K1140_4,21,0,1,0,K274_w,1,0,0,0,0,0,0,0
Kisumu,K1141,K1141_1,6,1,0,0,K1_s,1,0,0,0,0,0,0,0
Kisumu,K1141,K1141_2,2,0,0,1,K1141,1,0,0,0,0,0,0,0
Kisumu,K1141,K1141_3,12,1,0,0,K12_s,1,0,0,0,0,0,0,0
Kisumu,K1142,K1142_1,16,1,0,0,K2_s,1,0,0,0,0,0,0,0
Kisumu,K1142,K1142_2,32,0,0,1,K1142,1,0,0,0,0,0,0,0
Kisumu,K1142,K1142_3,20,0,0,1,K1142,1,0,0,0,0,0,0,0
Kisumu,K1142,K1142_4,4,0,0,1,K1142,1,0,0,0,0,0,0,0
Kisumu,K1142,K1142_5,29,0,1,0,K167_w,1,0,0,0,0,0,0,0
Kisumu,K1142,K1142_6,35,0,1,0,K129_w,1,0,0,0,0,0,0,0
Kisumu,K1142,K1142_7,33,0,1,0,K303_w,1,0,0,0,0,0,0,0
Kisumu,K1142,K1142_8,28,0,0,1,K1142,1,0,0,0,0,0,0,0
Kisumu,K1142,K1142_9,37,0,1,0,K153_w,1,0,0,0,0,0,0,0
Kisumu,K1143,K1143_1,27,0,1,0,K329_w,1,0,0,0,0,0,0,0
Kisumu,K1143,K1143_2,9,1,0,0,K15_s,1,0,0,0,0,0,0,0
Kisumu,K1143,K1143_3,10,1,0,0,K1_s,1,0,0,0,0,0,0,0
Kisumu,K1143,K1143_4,11,1,0,0,K14_s,1,0,0,0,0,0,0,0
Kisumu,K1143,K1143_5,42,0,0,1,K1143,1,0,0,0,0,0,0,0
Kisumu,K1144,K1144_1,58,0,1,0,K105_w,1,0,0,0,0,0,0,0
Kisumu,K1144,K1144_2,23,0,1,0,K292_w,1,0,0,0,0,0,0,0
Kisumu,K1145,K1145_1,11,1,0,0,K9_s,1,0,0,0,0,0,0,0
Kisumu,K1145,K1145_2,10,1,0,0,K8_s,1,0,0,0,0,0,0,0
Kisumu,K1145,K1145_3,8,1,0,0,K2_s,1,0,0,0,0,0,0,0
Kisumu,K1145,K1145_4,15,1,0,0,K14_s,1,0,0,0,0,0,0,0
