city,type,code,hours,Container_s,Container_ml,liters,n_vectors,susc,exp,inf
Kisumu,house,K786,6.8,1,0,1,4,4,0,0
Kisumu,house,K787,8.6,0,0,0,0,0,0,0
Kisumu,house,K788,7.3,1,0,2,3,2,0,1
Kisumu,house,K789,9.0,0,0,0,0,0,0,0
Kisumu,house,K790,8.9,0,0,0,0,0,0,0
Kisumu,house,K791,6.9,1,1,10,0,0,0,0
Kisumu,house,K792,11.7,0,0,0,0,0,0,0
Kisumu,house,K793,8.5,0,0,0,0,0,0,0
Kisumu,house,K794,8.4,0,0,0,0,0,0,0
Kisumu,house,K795,7.3,1,0,1,0,0,0,0
Kisumu,house,K796,8.9,1,0,2,4,4,0,0
Kisumu,house,K797,9.6,1,1,10,0,0,0,0
Kisumu,house,K798,7.1,0,0,0,0,0,0,0
Kisumu,house,K799,10.4,2,1,10,8,8,0,0
Kisumu,house,K800,9.7,0,0,0,0,0,0,0
Kisumu,house,K801,8.7,1,0,2,0,0,0,0
Kisumu,house,K802,11.4,1,0,3,0,0,0,0
Kisumu,house,K803,9.4,0,0,0,0,0,0,0
Kisumu,house,K804,10.5,1,0,2,0,0,0,0
Kisumu,house,K805,8.1,2,0,3,0,0,0,0
Kisumu,house,K806,9.4,0,0,0,0,0,0,0
Kisumu,house,K807,11.8,0,0,0,0,0,0,0
Kisumu,house,K808,11.1,0,0,0,0,0,0,0
Kisumu,house,K809,8.7,1,0,1,0,0,0,0
Kisumu,house,K810,11.0,0,0,0,0,0,0,0
Kisumu,house,K811,7.0,1,3,10,23,23,0,0
Kisumu,house,K812,11.7,0,0,0,0,0,0,0
Kisumu,house,K813,10.6,0,0,0,0,0,0,0
Kisumu,house,K814,11.2,0,0,0,0,0,0,0
Kisumu,house,K815,11.4,0,0,0,0,0,0,0
Kisumu,house,K816,11.8,0,0,0,0,0,0,0
Kisumu,house,K817,10.0,0,0,0,0,0,0,0
Kisumu,house,K818,9.9,0,0,0,0,0,0,0
Kisumu,house,K819,9.4,0,0,0,0,0,0,0
Kisumu,house,K820,6.9,0,0,0,0,0,0,0
Kisumu,house,K821,9.5,0,0,0,0,0,0,0
Kisumu,house,K822,9.7,3,0,5,5,5,0,0
Kisumu,house,K823,10.5,1,1,10,0,0,0,0
Kisumu,house,K824,11.4,2,0,3,1,1,0,0
Kisumu,house,K825,9.0,5,1,10,8,8,0,0
Kisumu,house,K826,10.7,0,2,10,2,2,0,0
Kisumu,house,K827,7.9,0,0,0,0,0,0,0
Kisumu,house,K828,11.3,0,0,0,0,0,0,0
Kisumu,house,K829,9.8,0,0,0,0,0,0,0
Kisumu,house,K830,9.6,0,1,10,0,0,0,0
Kisumu,house,K831,11.6,0,0,0,0,0,0,0
Kisumu,house,K832,7.3,0,0,0,0,0,0,0
Kisumu,house,K833,10.3,0,0,0,0,0,0,0
Kisumu,house,K834,10.6,0,0,0,0,0,0,0
Kisumu,house,K835,7.9,0,0,0,0,0,0,0
Kisumu,house,K836,10.8,1,0,2,0,0,0,0
Kisumu,house,K837,12.0,0,0,0,0,0,0,0
Kisumu,house,K838,8.8,0,0,0,0,0,0,0
Kisumu,house,K839,8.4,0,0,0,0,0,0,0
Kisumu,house,K840,12.0,1,0,3,5,5,0,0
Kisumu,house,K841,11.7,0,0,0,0,0,0,0
Kisumu,house,K842,7.7,0,0,0,0,0,0,0
Kisumu,house,K843,8.1,0,0,0,0,0,0,0
Kisumu,house,K844,8.0,1,0,2,0,0,0,0
Kisumu,house,K845,9.2,2,0,3,3,3,0,0
Kisumu,house,K846,10.9,0,0,0,0,0,0,0
Kisumu,house,K847,11.0,0,0,0,0,0,0,0
Kisumu,house,K848,10.8,0,0,0,0,0,0,0
Kisumu,house,K849,10.4,0,0,0,0,0,0,0
Kisumu,house,K850,7.3,2,0,3,0,0,0,0
Kisumu,house,K851,10.5,5,1,10,19,19,0,0
Kisumu,house,K852,7.5,0,0,0,0,0,0,0
Kisumu,house,K853,9.5,1,0,1,0,0,0,0
Kisumu,house,K854,8.6,1,0,1,0,0,0,0
Kisumu,house,K855,9.2,1,1,10,6,6,0,0
Kisumu,house,K856,9.6,0,0,0,0,0,0,0
Kisumu,house,K857,8.6,6,0,6,9,9,0,0
Kisumu,house,K858,7.5,0,0,0,0,0,0,0
Kisumu,house,K859,11.6,1,0,2,0,0,0,0
Kisumu,house,K860,9.1,2,1,10,5,5,0,0
Kisumu,house,K861,9.3,0,0,0,0,0,0,0
Kisumu,house,K862,8.6,0,0,0,0,0,0,0
Kisumu,house,K863,6.9,0,0,0,0,0,0,0
Kisumu,house,K864,11.2,0,0,0,0,0,0,0
Kisumu,house,K865,8.2,0,0,0,0,0,0,0
Kisumu,house,K866,11.7,2,2,10,4,4,0,0
Kisumu,house,K867,7.9,0,0,0,0,0,0,0
Kisumu,house,K868,7.6,1,1,10,0,0,0,0
Kisumu,house,K869,10.3,0,0,0,0,0,0,0
Kisumu,house,K870,9.0,1,1,10,0,0,0,0
Kisumu,house,K871,9.8,1,2,10,7,7,0,0
Kisumu,house,K872,8.9,0,0,0,0,0,0,0
Kisumu,house,K873,10.4,1,0,1,2,2,0,0
Kisumu,house,K874,11.7,2,0,4,0,0,0,0
Kisumu,house,K875,10.6,0,0,0,0,0,0,0
Kisumu,house,K876,11.6,0,0,0,0,0,0,0
Kisumu,house,K877,11.9,0,0,0,0,0,0,0
Kisumu,house,K878,7.8,0,0,0,0,0,0,0
Kisumu,house,K879,9.7,0,0,0,0,0,0,0
Kisumu,house,K880,8.1,0,0,0,0,0,0,0
Kisumu,house,K881,10.4,0,0,0,0,0,0,0
Kisumu,house,K882,11.2,2,1,10,3,3,0,0
Kisumu,house,K883,11.8,0,0,0,0,0,0,0
Kisumu,house,K884,8.8,2,1,10,0,0,0,0
Kisumu,house,K885,10.9,0,0,0,0,0,0,0
Kisumu,house,K886,8.3,0,0,0,0,0,0,0
Kisumu,house,K887,9.7,0,0,0,0,0,0,0
Kisumu,house,K888,9.9,2,1,10,5,5,0,0
Kisumu,house,K889,7.4,0,0,0,0,0,0,0
Kisumu,house,K890,11.5,0,0,0,0,0,0,0
Kisumu,house,K891,8.0,0,0,0,0,0,0,0
Kisumu,house,K892,10.2,0,0,0,0,0,0,0
Kisumu,house,K893,9.2,0,0,0,0,0,0,0
Kisumu,house,K894,8.2,0,0,0,0,0,0,0
Kisumu,house,K895,7.8,2,1,10,5,5,0,0
Kisumu,house,K896,11.4,1,1,10,3,3,0,0
Kisumu,house,K897,10.9,0,0,0,0,0,0,0
Kisumu,house,K898,9.5,1,1,10,0,0,0,0
Kisumu,house,K899,10.9,1,0,6,0,0,0,0
Kisumu,house,K900,11.1,0,0,0,0,0,0,0
Kisumu,house,K901,11.2,0,0,0,0,0,0,0
Kisumu,house,K902,9.6,0,0,0,0,0,0,0
Kisumu,house,K903,7.6,3,0,3,15,15,0,0
Kisumu,house,K904,7.9,0,0,0,0,0,0,0
Kisumu,house,K905,9.2,0,0,0,0,0,0,0
Kisumu,house,K906,7.0,2,0,3,4,4,0,0
Kisumu,house,K907,10.9,0,0,0,0,0,0,0
Kisumu,house,K908,7.5,0,0,0,0,0,0,0
Kisumu,house,K909,8.5,0,0,0,0,0,0,0
Kisumu,house,K910,9.9,1,0,3,0,0,0,0
Kisumu,house,K911,8.5,1,0,1,0,0,0,0
Kisumu,house,K912,8.8,1,0,2,0,0,0,0
Kisumu,house,K913,8.9,0,0,0,0,0,0,0
Kisumu,house,K914,9.9,0,0,0,0,0,0,0
Kisumu,house,K915,10.7,1,0,1,0,0,0,0
Kisumu,house,K916,6.8,4,0,7,0,0,0,0
Kisumu,house,K917,8.3,0,0,0,0,0,0,0
Kisumu,house,K918,11.9,1,3,10,4,4,0,0
Kisumu,house,K919,11.3,3,0,3,2,2,0,0
Kisumu,house,K920,7.6,0,0,0,0,0,0,0
Kisumu,house,K921,11.9,0,0,0,0,0,0,0
Kisumu,house,K922,7.5,0,0,0,0,0,0,0
Kisumu,house,K923,11.9,0,0,0,0,0,0,0
Kisumu,house,K924,9.3,1,0,3,8,8,0,0
Kisumu,house,K925,7.7,2,0,2,0,0,0,0
Kisumu,house,K926,7.2,0,0,0,0,0,0,0
Kisumu,house,K927,8.1,7,0,11,22,22,0,0
Kisumu,house,K928,9.4,0,0,0,0,0,0,0
Kisumu,house,K929,11.5,0,0,0,0,0,0,0
Kisumu,house,K930,10.7,0,0,0,0,0,0,0
Kisumu,house,K931,7.5,0,0,0,0,0,0,0
Kisumu,house,K932,7.9,1,0,1,0,0,0,0
Kisumu,house,K933,11.1,0,0,0,0,0,0,0
Kisumu,house,K934,9.6,0,0,0,0,0,0,0
Kisumu,house,K935,9.9,0,0,0,0,0,0,0
Kisumu,house,K936,10.0,1,0,1,0,0,0,0
Kisumu,house,K937,7.2,0,0,0,0,0,0,0
Kisumu,house,K938,8.8,0,0,0,0,0,0,0
Kisumu,house,K939,10.4,2,1,10,3,3,0,0
Kisumu,house,K940,7.5,1,2,10,0,0,0,0
Kisumu,house,K941,8.6,1,0,3,0,0,0,0
Kisumu,house,K942,9.7,0,0,0,0,0,0,0
Kisumu,house,K943,11.2,0,0,0,0,0,0,0
Kisumu,house,K944,11.8,0,0,0,0,0,0,0
Kisumu,house,K945,12.0,0,0,0,0,0,0,0
Kisumu,house,K946,10.4,0,0,0,0,0,0,0
Kisumu,house,K947,11.8,0,0,0,0,0,0,0
Kisumu,house,K948,11.2,0,0,0,0,0,0,0
Kisumu,house,K949,10.3,0,0,0,0,0,0,0
Kisumu,house,K950,9.0,1,0,2,0,0,0,0
Kisumu,house,K951,10.8,1,0,2,6,6,0,0
Kisumu,house,K952,8.9,0,0,0,0,0,0,0
Kisumu,house,K953,8.1,0,0,0,0,0,0,0
Kisumu,house,K954,8.1,0,0,0,0,0,0,0
Kisumu,house,K955,9.2,1,1,10,0,0,0,0
Kisumu,house,K956,10.6,0,0,0,0,0,0,0
Kisumu,house,K957,9.4,0,0,0,0,0,0,0
Kisumu,house,K958,11.5,0,0,0,0,0,0,0
Kisumu,house,K959,11.5,1,0,1,0,0,0,0
Kisumu,house,K960,11.4,4,0,7,0,0,0,0
Kisumu,house,K961,11.2,0,0,0,0,0,0,0
Kisumu,house,K962,7.3,0,0,0,0,0,0,0
Kisumu,house,K963,11.6,1,0,1,0,0,0,0
Kisumu,house,K964,9.8,1,0,1,0,0,0,0
Kisumu,house,K965,9.7,2,0,2,3,3,0,0
Kisumu,house,K966,11.0,1,0,3,4,4,0,0
Kisumu,house,K967,10.1,0,0,0,0,0,0,0
Kisumu,house,K968,8.8,0,0,0,0,0,0,0
Kisumu,house,K969,10.5,0,0,0,0,0,0,0
Kisumu,house,K970,7.8,0,0,0,0,0,0,0
Kisumu,house,K971,10.9,0,0,0,0,0,0,0
Kisumu,house,K972,7.0,0,0,0,0,0,0,0
Kisumu,house,K973,11.1,2,0,2,5,5,0,0
Kisumu,house,K974,9.5,0,0,0,0,0,0,0
Kisumu,house,K975,9.0,0,0,0,0,0,0,0
Kisumu,house,K976,9.4,0,0,0,0,0,0,0
Kisumu,house,K977,8.9,0,0,0,0,0,0,0
Kisumu,house,K978,7.1,0,0,0,0,0,0,0
Kisumu,house,K979,11.2,1,0,2,0,0,0,0
Kisumu,house,K980,7.4,0,0,0,0,0,0,0
Kisumu,house,K981,8.9,0,0,0,0,0,0,0
Kisumu,house,K982,7.0,1,0,2,0,0,0,0
Kisumu,house,K983,9.8,1,0,1,0,0,0,0
Kisumu,house,K984,8.6,1,0,1,0,0,0,0
Kisumu,house,K985,11.5,0,0,0,0,0,0,0
Kisumu,house,K986,11.9,0,0,0,0,0,0,0
Kisumu,house,K987,10.0,0,0,0,0,0,0,0
Kisumu,house,K988,6.9,0,0,0,0,0,0,0
Kisumu,house,K989,8.1,0,0,0,0,0,0,0
Kisumu,house,K990,10.3,0,0,0,0,0,0,0
Kisumu,house,K991,10.7,0,0,0,0,0,0,0
Kisumu,house,K992,9.3,1,0,2,1,1,0,0
Kisumu,house,K993,7.4,1,0,1,3,3,0,0
Kisumu,house,K994,9.2,0,0,0,0,0,0,0
Kisumu,house,K995,10.8,0,0,0,0,0,0,0
Kisumu,house,K996,7.0,0,0,0,0,0,0,0
Kisumu,house,K997,10.1,0,0,0,0,0,0,0
Kisumu,house,K998,9.7,1,0,2,3,3,0,0
Kisumu,house,K999,10.2,0,0,0,0,0,0,0
Kisumu,house,K1000,8.9,1,2,10,0,0,0,0
Kisumu,house,K1001,11.7,2,0,3,3,3,0,0
Kisumu,house,K1002,7.0,0,0,0,0,0,0,0
Kisumu,house,K1003,7.4,0,0,0,0,0,0,0
Kisumu,house,K1004,8.3,1,0,2,0,0,0,0
Kisumu,house,K1005,11.7,0,0,0,0,0,0,0
Kisumu,house,K1006,11.0,1,0,2,0,0,0,0
Kisumu,house,K1007,10.4,0,0,0,0,0,0,0
Kisumu,house,K1008,10.1,0,0,0,0,0,0,0
Kisumu,house,K1009,8.6,1,0,1,0,0,0,0
Kisumu,house,K1010,7.0,2,0,3,0,0,0,0
Kisumu,house,K1011,8.6,0,0,0,0,0,0,0
Kisumu,house,K1012,7.4,1,2,10,0,0,0,0
Kisumu,house,K1013,9.2,0,0,0,0,0,0,0
Kisumu,house,K1014,9.9,0,0,0,0,0,0,0
Kisumu,house,K1015,10.5,0,0,0,0,0,0,0
Kisumu,house,K1016,7.9,0,0,0,0,0,0,0
Kisumu,house,K1017,11.2,4,0,5,14,14,0,0
Kisumu,house,K1018,9.0,2,0,4,12,12,0,0
Kisumu,house,K1019,8.2,0,0,0,0,0,0,0
Kisumu,house,K1020,9.0,2,1,10,4,4,0,0
Kisumu,house,K1021,7.3,0,0,0,0,0,0,0
Kisumu,house,K1022,7.6,0,0,0,0,0,0,0
Kisumu,house,K1023,10.4,0,0,0,0,0,0,0
Kisumu,house,K1024,8.1,0,0,0,0,0,0,0
Kisumu,house,K1025,9.7,0,0,0,0,0,0,0
Kisumu,house,K1026,11.1,1,1,10,0,0,0,0
Kisumu,house,K1027,7.4,0,0,0,0,0,0,0
Kisumu,house,K1028,9.8,0,0,0,0,0,0,0
Kisumu,house,K1029,7.4,3,1,10,7,7,0,0
Kisumu,house,K1030,8.6,1,1,10,0,0,0,0
Kisumu,house,K1031,10.0,1,0,2,18,18,0,0
Kisumu,house,K1032,9.4,0,0,0,0,0,0,0
Kisumu,house,K1033,8.6,0,0,0,0,0,0,0
Kisumu,house,K1034,7.9,0,0,0,0,0,0,0
Kisumu,house,K1035,9.3,0,0,0,0,0,0,0
Kisumu,house,K1036,11.1,0,0,0,0,0,0,0
Kisumu,house,K1037,8.6,0,0,0,0,0,0,0
Kisumu,house,K1038,11.0,0,0,0,0,0,0,0
Kisumu,house,K1039,7.1,0,0,0,0,0,0,0
Kisumu,house,K1040,8.9,0,0,0,0,0,0,0
Kisumu,house,K1041,11.5,1,2,10,0,0,0,0
Kisumu,house,K1042,9.6,0,0,0,0,0,0,0
Kisumu,house,K1043,8.3,1,0,1,3,3,0,0
Kisumu,house,K1044,6.9,0,0,0,0,0,0,0
Kisumu,house,K1045,10.8,0,0,0,0,0,0,0
Kisumu,house,K1046,9.3,3,0,4,6,6,0,0
Kisumu,house,K1047,8.3,0,0,0,0,0,0,0
Kisumu,house,K1048,10.9,0,0,0,0,0,0,0
Kisumu,house,K1049,7.8,0,2,10,5,5,0,0
Kisumu,house,K1050,11.6,0,0,0,0,0,0,0
Kisumu,house,K1051,10.1,0,0,0,0,0,0,0
Kisumu,house,K1052,10.5,0,0,0,0,0,0,0
Kisumu,house,K1053,8.1,0,0,0,0,0,0,0
Kisumu,house,K1054,10.5,0,0,0,0,0,0,0
Kisumu,house,K1055,8.0,0,0,0,0,0,0,0
Kisumu,house,K1056,7.3,0,1,10,0,0,0,0
Kisumu,house,K1057,7.7,1,1,10,0,0,0,0
Kisumu,house,K1058,8.7,0,0,0,0,0,0,0
Kisumu,house,K1059,8.9,0,0,0,0,0,0,0
Kisumu,house,K1060,7.6,1,0,2,0,0,0,0
Kisumu,house,K1061,7.8,0,0,0,0,0,0,0
Kisumu,house,K1062,7.9,1,0,1,0,0,0,0
Kisumu,house,K1063,11.6,1,1,10,0,0,0,0
Kisumu,house,K1064,8.3,0,0,0,0,0,0,0
Kisumu,house,K1065,12.0,1,0,1,0,0,0,0
Kisumu,house,K1066,11.6,0,0,0,0,0,0,0
Kisumu,house,K1067,11.9,2,0,6,0,0,0,0
Kisumu,house,K1068,6.9,1,0,1,7,7,0,0
Kisumu,house,K1069,8.3,0,0,0,0,0,0,0
Kisumu,house,K1070,7.9,0,0,0,0,0,0,0
Kisumu,house,K1071,10.5,1,2,10,0,0,0,0
Kisumu,house,K1072,7.0,0,0,0,0,0,0,0
Kisumu,house,K1073,9.3,2,1,10,6,6,0,0
Kisumu,house,K1074,9.9,1,0,1,0,0,0,0
Kisumu,house,K1075,7.3,0,0,0,0,0,0,0
Kisumu,house,K1076,8.9,0,0,0,0,0,0,0
Kisumu,house,K1077,8.5,0,0,0,0,0,0,0
Kisumu,house,K1078,9.4,0,0,0,0,0,0,0
Kisumu,house,K1079,7.6,1,0,3,0,0,0,0
Kisumu,house,K1080,11.8,0,0,0,0,0,0,0
Kisumu,house,K1081,7.6,0,0,0,0,0,0,0
Kisumu,house,K1082,9.5,0,0,0,0,0,0,0
Kisumu,house,K1083,7.3,0,0,0,0,0,0,0
Kisumu,house,K1084,9.4,2,0,2,0,0,0,0
Kisumu,house,K1085,10.0,2,0,3,0,0,0,0
Kisumu,house,K1086,7.0,0,1,10,2,2,0,0
Kisumu,house,K1087,11.0,0,0,0,0,0,0,0
Kisumu,house,K1088,11.4,1,1,10,12,12,0,0
Kisumu,house,K1089,6.8,0,0,0,0,0,0,0
Kisumu,house,K1090,9.0,0,0,0,0,0,0,0
Kisumu,house,K1091,11.8,0,0,0,0,0,0,0
Kisumu,house,K1092,10.2,1,0,1,0,0,0,0
Kisumu,house,K1093,9.0,0,0,0,0,0,0,0
Kisumu,house,K1094,11.2,2,1,10,2,2,0,0
Kisumu,house,K1095,9.1,1,0,1,0,0,0,0
Kisumu,house,K1096,11.6,0,0,0,0,0,0,0
Kisumu,house,K1097,9.5,0,0,0,0,0,0,0
Kisumu,house,K1098,7.4,0,0,0,0,0,0,0
Kisumu,house,K1099,7.5,0,0,0,0,0,0,0
Kisumu,house,K1100,11.7,6,1,10,22,22,0,0
Kisumu,house,K1101,7.7,0,0,0,0,0,0,0
Kisumu,house,K1102,9.3,1,0,1,3,3,0,0
Kisumu,house,K1103,7.9,0,0,0,0,0,0,0
Kisumu,house,K1104,8.1,0,0,0,0,0,0,0
Kisumu,house,K1105,10.7,0,0,0,0,0,0,0
Kisumu,house,K1106,10.1,0,0,0,0,0,0,0
Kisumu,house,K1107,9.8,0,0,0,0,0,0,0
Kisumu,house,K1108,6.9,0,0,0,0,0,0,0
Kisumu,house,K1109,11.4,0,0,0,0,0,0,0
Kisumu,house,K1110,10.4,0,0,0,0,0,0,0
Kisumu,house,K1111,11.7,0,0,0,0,0,0,0
Kisumu,house,K1112,11.6,0,0,0,0,0,0,0
Kisumu,house,K1113,8.2,0,0,0,0,0,0,0
Kisumu,house,K1114,10.3,2,0,3,15,15,0,0
Kisumu,house,K1115,9.6,0,0,0,0,0,0,0
Kisumu,house,K1116,10.2,0,0,0,0,0,0,0
Kisumu,house,K1117,7.6,1,0,2,6,6,0,0
Kisumu,house,K1118,8.2,0,0,0,0,0,0,0
Kisumu,house,K1119,8.5,1,0,2,4,4,0,0
Kisumu,house,K1120,7.1,0,0,0,0,0,0,0
Kisumu,house,K1121,9.2,0,0,0,0,0,0,0
Kisumu,house,K1122,11.8,0,0,0,0,0,0,0
Kisumu,house,K1123,8.2,0,0,0,0,0,0,0
Kisumu,house,K1124,11.7,0,0,0,0,0,0,0
Kisumu,house,K1125,11.1,0,0,0,0,0,0,0
Kisumu,house,K1126,9.4,0,0,0,0,0,0,0
Kisumu,house,K1127,9.3,0,0,0,0,0,0,0
Kisumu,house,K1128,8.9,0,0,0,0,0,0,0
Kisumu,house,K1129,11.2,0,0,0,0,0,0,0
Kisumu,house,K1130,8.4,0,0,0,0,0,0,0
Kisumu,house,K1131,7.5,0,0,0,0,0,0,0
Kisumu,house,K1132,8.1,1,0,1,0,0,0,0
Kisumu,house,K1133,8.0,0,0,0,0,0,0,0
Kisumu,house,K1134,8.8,0,0,0,0,0,0,0
Kisumu,house,K1135,8.7,2,2,10,0,0,0,0
Kisumu,house,K1136,8.6,1,1,10,4,4,0,0
Kisumu,house,K1137,7.0,1,8,10,4,4,0,0
Kisumu,house,K1138,7.3,0,0,0,0,0,0,0
Kisumu,house,K1139,9.7,0,0,0,0,0,0,0
Kisumu,house,K1140,9.2,2,0,2,0,0,0,0
Kisumu,house,K1141,7.0,5,0,10,3,3,0,0
Kisumu,house,K1142,10.3,0,0,0,0,0,0,0
Kisumu,house,K1143,7.5,1,0,2,0,0,0,0
Kisumu,house,K1144,7.5,0,0,0,0,0,0,0
Kisumu,house,K1145,8.2,0,0,0,0,0,0,0
Kisumu,house,K1146,10.2,2,2,10,23,23,0,0
Kisumu,house,K1147,11.8,0,0,0,0,0,0,0
Kisumu,house,K1148,8.5,0,0,0,0,0,0,0
Kisumu,house,K1149,10.7,0,0,0,0,0,0,0
Kisumu,house,K1150,7.0,0,0,0,0,0,0,0
Kisumu,house,K1151,7.3,8,0,15,29,29,0,0
Kisumu,house,K1152,7.5,0,0,0,0,0,0,0
Kisumu,house,K1153,8.1,0,0,0,0,0,0,0
Kisumu,house,K1154,10.6,0,0,0,0,0,0,0
Kisumu,house,K1155,9.0,0,0,0,0,0,0,0
Kisumu,house,K1156,9.5,0,0,0,0,0,0,0
Kisumu,house,K1157,8.7,2,0,2,7,7,0,0
Kisumu,house,K1158,9.6,2,0,4,0,0,0,0
Kisumu,house,K1159,9.3,0,2,10,3,3,0,0
Kisumu,house,K1160,7.7,1,0,1,0,0,0,0
Kisumu,house,K1161,10.7,0,0,0,0,0,0,0
Kisumu,house,K1162,11.5,0,0,0,0,0,0,0
Kisumu,house,K1163,7.4,0,0,0,0,0,0,0
Kisumu,house,K1164,8.8,0,0,0,0,0,0,0
Kisumu,house,K1165,7.4,0,0,0,0,0,0,0
Kisumu,house,K1166,8.1,0,0,0,0,0,0,0
Kisumu,house,K1167,11.4,0,0,0,0,0,0,0
Kisumu,house,K1168,8.3,0,0,0,0,0,0,0
Kisumu,house,K1169,7.7,0,1,10,0,0,0,0
Kisumu,house,K1170,7.9,1,0,2,0,0,0,0
Kisumu,house,K1171,7.9,3,0,4,8,8,0,0
Kisumu,house,K1172,11.4,2,0,2,3,3,0,0
Kisumu,house,K1173,8.4,1,1,10,0,0,0,0
Kisumu,house,K1174,8.7,2,0,3,0,0,0,0
Kisumu,house,K1175,11.0,2,0,5,3,3,0,0
Kisumu,house,K1176,6.9,1,0,1,0,0,0,0
Kisumu,house,K1177,11.9,0,0,0,0,0,0,0
Kisumu,house,K1178,8.3,0,0,0,0,0,0,0
Kisumu,house,K1179,9.0,3,1,10,4,4,0,0
Kisumu,house,K1180,7.1,0,0,0,0,0,0,0
Kisumu,house,K1181,11.1,0,0,0,0,0,0,0
Kisumu,house,K1182,9.4,2,0,4,3,3,0,0
Kisumu,house,K1183,11.2,1,1,10,6,6,0,0
Kisumu,house,K1184,9.2,0,4,10,3,3,0,0
Kisumu,house,K1185,11.6,0,0,0,0,0,0,0
Kisumu,house,K1186,11.2,0,0,0,0,0,0,0
Kisumu,house,K1187,10.3,0,0,0,0,0,0,0
Kisumu,house,K1188,7.3,0,0,0,0,0,0,0
Kisumu,house,K1189,10.9,0,0,0,0,0,0,0
Kisumu,house,K1190,9.8,1,3,10,28,28,0,0
Kisumu,house,K1191,11.9,0,0,0,0,0,0,0
Kisumu,house,K1192,9.2,0,0,0,0,0,0,0
Kisumu,house,K1193,8.5,1,0,2,0,0,0,0
Kisumu,house,K1194,7.8,1,0,1,0,0,0,0
Kisumu,house,K1195,10.9,0,0,0,0,0,0,0
Kisumu,house,K1196,9.2,0,0,0,0,0,0,0
Kisumu,house,K1197,10.6,1,0,2,0,0,0,0
Kisumu,house,K1198,10.0,0,0,0,0,0,0,0
Kisumu,house,K1199,7.7,0,0,0,0,0,0,0
Kisumu,house,K1200,10.6,0,0,0,0,0,0,0
Kisumu,house,K1201,11.8,1,3,10,18,18,0,0
Kisumu,house,K1202,10.1,0,0,0,0,0,0,0
Kisumu,house,K1203,8.0,1,0,3,0,0,0,0
Kisumu,house,K1204,8.2,0,0,0,0,0,0,0
Kisumu,house,K1205,8.3,0,0,0,0,0,0,0
Kisumu,house,K1206,8.6,0,0,0,0,0,0,0
Kisumu,house,K1207,11.5,1,0,1,3,3,0,0
Kisumu,house,K1208,10.7,0,0,0,0,0,0,0
Kisumu,house,K1209,10.1,1,0,1,0,0,0,0
Kisumu,house,K1210,11.9,1,2,10,0,0,0,0
Kisumu,house,K1211,11.0,5,1,10,15,15,0,0
Kisumu,house,K1212,8.4,0,0,0,0,0,0,0
Kisumu,house,K1213,10.1,0,0,0,0,0,0,0
Kisumu,house,K1214,8.2,0,0,0,0,0,0,0
Kisumu,house,K1215,10.7,0,0,0,0,0,0,0
Kisumu,house,K1216,10.1,1,3,10,15,15,0,0
Kisumu,house,K1217,8.8,1,0,2,4,4,0,0
Kisumu,house,K1218,6.8,1,2,10,3,3,0,0
Kisumu,house,K1219,7.5,1,0,2,0,0,0,0
Kisumu,house,K1220,10.4,0,0,0,0,0,0,0
Kisumu,house,K1221,7.7,0,0,0,0,0,0,0
Kisumu,house,K1222,8.5,1,0,1,0,0,0,0
Kisumu,house,K1223,7.5,0,0,0,0,0,0,0
Kisumu,house,K1224,6.8,0,0,0,0,0,0,0
Kisumu,house,K1225,7.3,0,0,0,0,0,0,0
Kisumu,house,K1226,8.5,2,0,3,0,0,0,0
Kisumu,house,K1227,11.8,0,0,0,0,0,0,0
Kisumu,house,K1228,7.8,1,1,10,4,4,0,0
Kisumu,house,K1229,10.2,0,0,0,0,0,0,0
Kisumu,house,K1230,10.5,0,0,0,0,0,0,0
Kisumu,house,K1231,9.3,2,0,4,5,5,0,0
Kisumu,house,K1232,8.9,0,0,0,0,0,0,0
Kisumu,house,K1233,9.0,0,0,0,0,0,0,0
Kisumu,house,K1234,11.8,1,0,4,0,0,0,0
Kisumu,house,K1235,9.6,1,0,3,0,0,0,0
Kisumu,house,K1236,8.6,0,0,0,0,0,0,0
Kisumu,house,K1237,10.6,2,0,3,0,0,0,0
Kisumu,house,K1238,9.7,0,0,0,0,0,0,0
Kisumu,house,K1239,10.4,0,0,0,0,0,0,0
Kisumu,house,K1240,10.0,0,0,0,0,0,0,0
Kisumu,house,K1241,8.5,0,2,10,6,6,0,0
Kisumu,house,K1242,7.2,0,0,0,0,0,0,0
Kisumu,house,K1243,7.7,1,0,1,3,3,0,0
Kisumu,house,K1244,7.0,3,4,10,54,54,0,0
Kisumu,house,K1245,7.9,0,0,0,0,0,0,0
Kisumu,house,K1246,7.4,3,0,6,0,0,0,0
Kisumu,house,K1247,9.8,1,0,1,0,0,0,0
Kisumu,house,K1248,9.3,1,1,10,18,18,0,0
Kisumu,house,K1249,6.9,0,0,0,0,0,0,0
Kisumu,house,K1250,8.1,0,0,0,0,0,0,0
Kisumu,house,K1251,8.6,0,1,10,0,0,0,0
Kisumu,house,K1252,11.1,1,0,1,6,6,0,0
Kisumu,house,K1253,10.8,1,0,1,2,2,0,0
Kisumu,house,K1254,7.5,0,1,10,3,3,0,0
Kisumu,house,K1255,10.8,0,0,0,0,0,0,0
Kisumu,house,K1256,11.8,2,1,10,8,8,0,0
Kisumu,house,K1257,11.0,2,0,3,0,0,0,0
