city,type,code,hours,Container_s,Container_ml,liters,n_vectors,susc,exp,inf,y_rand,x_rand,y_cent,x_cent,y_scat,x_scat
Ukunda,house,U255,9.1,0,1,10,0,0,0,0,2.772990435145951,2.119850512257459,1.234107973223533,2.553414260830686,3.069977624615777,1.5944867568082675
Ukunda,house,U256,11.0,0,2,10,0,0,0,0,2.9562298688668958,2.647673663630385,3.4073192133398336,3.245156095794505,2.508389718734631,2.1621087325931807
Ukunda,house,U257,9.5,0,0,0,0,0,0,0,2.257793992406564,2.1579172270087716,2.7290835990527076,2.106974561309485,2.9664616661873406,2.6442705215974964
Ukunda,house,U258,8.1,0,0,0,0,0,0,0,2.2748684103628922,1.1676613573798802,3.9025156479909997,3.383482762103876,2.206482561461484,1.3333318399434642
Ukunda,house,U259,7.0,0,0,0,0,0,0,0,2.8623791729477586,1.6504640132809958,3.522619924220301,2.2948094673115813,1.234107973223533,2.553414260830686
Ukunda,house,U260,7.7,1,1,10,0,0,0,0,2.209031178694095,1.6129307605835244,1.9306527459839762,2.2928663715360496,2.7290835990527076,2.106974561309485
Ukunda,house,U261,11.9,0,1,10,0,0,0,0,2.7496469663459013,1.8935892602452533,2.8140133167011894,2.1391604396768726,3.9025156479909997,3.383482762103876
Ukunda,house,U262,11.2,0,0,0,0,0,0,0,1.0081521597665732,2.4863356959845975,2.276595048527033,1.412747956096615,3.522619924220301,2.2948094673115813
Ukunda,house,U263,9.7,0,0,0,0,0,0,0,1.6487217608069888,1.1913183552931341,2.772990435145951,2.119850512257459,2.8140133167011894,2.1391604396768726
Ukunda,house,U264,11.8,0,3,10,10,10,0,0,2.2779394005307747,1.3137193584368516,2.797689154509418,1.9208493296143723,2.276595048527033,1.412747956096615
Ukunda,house,U265,7.1,0,1,10,0,0,0,0,2.0325883630445616,1.2286071101735727,2.9562298688668958,2.647673663630385,2.772990435145951,2.119850512257459
Ukunda,house,U266,10.6,1,1,10,0,0,0,0,1.8913708600809291,3.687369094343685,2.11996341288648,2.4283174179071287,2.797689154509418,1.9208493296143723
Ukunda,house,U267,9.5,0,0,0,0,0,0,0,2.362594453953327,2.881483037711087,2.2748684103628922,1.1676613573798802,2.9562298688668958,2.647673663630385
Ukunda,house,U268,7.2,0,0,0,0,0,0,0,1.7981600234370607,3.4396360846915237,2.8623791729477586,1.6504640132809958,2.257793992406564,2.1579172270087716
Ukunda,house,U269,11.0,0,0,0,0,0,0,0,1.9163345016546611,1.959432448307599,2.209031178694095,1.6129307605835244,2.2748684103628922,1.1676613573798802
Ukunda,house,U270,11.9,2,1,10,0,0,0,0,4.153397463630708,1.589408044559436,2.7496469663459013,1.8935892602452533,2.8623791729477586,1.6504640132809958
Ukunda,house,U271,7.2,0,0,0,0,0,0,0,2.97987459209911,1.875143127299015,1.0081521597665732,2.4863356959845975,2.209031178694095,1.6129307605835244
Ukunda,house,U272,6.6,1,2,10,0,0,0,0,2.031924734035819,1.4438676059555136,1.6487217608069888,1.1913183552931341,2.7496469663459013,1.8935892602452533
Ukunda,house,U273,8.0,1,0,1,0,0,0,0,2.5409575503932444,1.6837443915347072,2.9695208397033857,1.4248359820871592,1.0081521597665732,2.4863356959845975
Ukunda,house,U274,7.2,0,2,10,63,63,0,0,1.848143943091456,1.5454819746049862,2.2779394005307747,1.3137193584368516,1.6487217608069888,1.1913183552931341
Ukunda,house,U275,7.1,1,0,2,0,0,0,0,2.2587237583256705,2.824227879676718,2.0325883630445616,1.2286071101735727,2.9695208397033857,1.4248359820871592
Ukunda,house,U276,11.1,1,4,10,0,0,0,0,2.7784719409400047,3.234065614384942,1.8913708600809291,3.687369094343685,2.2779394005307747,1.3137193584368516
Ukunda,house,U277,9.1,0,0,0,0,0,0,0,2.5780718389162507,2.4821522609383955,2.362594453953327,2.881483037711087,2.0325883630445616,1.2286071101735727
Ukunda,house,U278,7.6,1,4,10,0,0,0,0,2.368938090972349,1.776950880103661,0.9174140565374541,2.199441957815661,2.362594453953327,2.881483037711087
Ukunda,house,U279,7.7,2,2,10,31,31,0,0,2.1793893636589226,1.4626760788696382,1.7981600234370607,3.4396360846915237,0.9174140565374541,2.199441957815661
Ukunda,house,U280,10.1,1,1,10,0,0,0,0,2.233219502124022,3.0417069619414825,3.901344469325396,2.472971272192731,1.7981600234370607,3.4396360846915237
Ukunda,house,U281,7.9,0,3,10,13,13,0,0,1.2539588592233453,1.5225391151597536,3.34506675204078,2.7210220547488886,3.901344469325396,2.472971272192731
Ukunda,house,U282,8.5,0,0,0,0,0,0,0,3.1126362660436717,1.6402663169848875,4.153397463630708,1.589408044559436,3.34506675204078,2.7210220547488886
Ukunda,house,U283,8.6,1,0,1,0,0,0,0,1.5038480935879104,1.9105246065792825,2.6422246308782844,2.9354288976569722,1.9163345016546611,1.959432448307599
Ukunda,house,U284,10.4,0,0,0,0,0,0,0,2.4900383224590437,1.7473350142449366,2.97987459209911,1.875143127299015,4.153397463630708,1.589408044559436
Ukunda,house,U285,10.3,1,2,10,0,0,0,0,1.9711364535916236,2.490482800023565,2.031924734035819,1.4438676059555136,2.6422246308782844,2.9354288976569722
Ukunda,house,U286,7.6,1,0,2,0,0,0,0,2.4343010774777487,2.0556521410626507,2.5409575503932444,1.6837443915347072,2.97987459209911,1.875143127299015
Ukunda,house,U287,7.8,0,0,0,0,0,0,0,2.8727434357235064,3.533805436748634,1.3863575093467218,2.7495362049061756,1.7889507913066773,2.3811773632443956
Ukunda,house,U288,11.9,1,2,10,41,41,0,0,1.7664201024038695,2.6224933682466536,1.848143943091456,1.5454819746049862,2.031924734035819,1.4438676059555136
Ukunda,house,U289,9.2,0,0,0,0,0,0,0,1.2755647871693665,1.9481643003739528,2.2587237583256705,2.824227879676718,2.5409575503932444,1.6837443915347072
Ukunda,house,U290,12.0,0,1,10,0,0,0,0,2.543086103879992,2.1423130008270923,2.7784719409400047,3.234065614384942,1.3863575093467218,2.7495362049061756
Ukunda,house,U291,11.4,0,0,0,0,0,0,0,2.49169662992279,1.9949774902236215,2.9588072705407953,2.3060638941164813,2.2587237583256705,2.824227879676718
Ukunda,house,U292,8.7,1,1,10,4,4,0,0,1.7423201413979716,2.28707750660474,2.5780718389162507,2.4821522609383955,2.7784719409400047,3.234065614384942
Ukunda,house,U293,6.9,0,0,0,0,0,0,0,1.6332368831244315,3.1135929653005676,2.368938090972349,1.776950880103661,2.9588072705407953,2.3060638941164813
Ukunda,house,U294,6.7,0,0,0,0,0,0,0,1.4355237071351221,3.250937964483504,2.233219502124022,3.0417069619414825,2.803450934696631,2.3910214101596976
Ukunda,house,U295,7.3,1,1,10,14,14,0,0,1.0120885225511804,0.9209248603101601,1.2539588592233453,1.5225391151597536,2.5780718389162507,2.4821522609383955
Ukunda,house,U296,11.8,1,1,10,0,0,0,0,3.704355030683118,1.6109927477586665,3.1126362660436717,1.6402663169848875,2.368938090972349,1.776950880103661
Ukunda,house,U297,8.5,0,0,0,0,0,0,0,2.293952863540437,1.6105614110133168,1.5038480935879104,1.9105246065792825,2.1793893636589226,1.4626760788696382
Ukunda,house,U298,7.9,1,1,10,0,0,0,0,2.7439721990242356,2.378274950623954,2.4900383224590437,1.7473350142449366,1.2539588592233453,1.5225391151597536
Ukunda,house,U299,11.4,4,0,7,0,0,0,0,1.641884566301778,2.065072490037985,1.9711364535916236,2.490482800023565,3.1126362660436717,1.6402663169848875
Ukunda,house,U300,6.8,0,0,0,0,0,0,0,1.8043817214032427,2.5042318858407073,2.8727434357235064,3.533805436748634,2.4900383224590437,1.7473350142449366
Ukunda,house,U301,10.0,0,0,0,0,0,0,0,2.364588915167169,2.6502364488595656,1.7664201024038695,2.6224933682466536,2.6427902770666662,2.3892845439815926
Ukunda,house,U302,10.3,2,2,10,0,0,0,0,2.072584166766855,2.870711860163922,1.2755647871693665,1.9481643003739528,2.4343010774777487,2.0556521410626507
Ukunda,house,U303,12.0,1,6,10,5,5,0,0,2.6896705660720786,1.4270869804613964,2.543086103879992,2.1423130008270923,2.8727434357235064,3.533805436748634
Ukunda,house,U304,9.6,0,0,0,0,0,0,0,1.6107381619844152,2.5893640065529793,1.6332368831244315,3.1135929653005676,1.7664201024038695,2.6224933682466536
Ukunda,house,U305,11.4,0,0,0,0,0,0,0,1.82804072276058,1.1109830149813258,1.4355237071351221,3.250937964483504,1.2755647871693665,1.9481643003739528
Ukunda,house,U306,9.9,1,0,1,4,4,0,0,2.8145541933133664,2.447080049366551,1.0120885225511804,0.9209248603101601,2.543086103879992,2.1423130008270923
Ukunda,house,U307,9.0,0,1,10,0,0,0,0,2.5252772968880706,3.5128999630420523,3.704355030683118,1.6109927477586665,2.49169662992279,1.9949774902236215
Ukunda,house,U308,11.7,0,0,0,0,0,0,0,2.3462043306315166,3.1467168499847036,2.293952863540437,1.6105614110133168,1.7423201413979716,2.28707750660474
Ukunda,house,U309,11.7,0,2,10,0,0,0,0,2.7230501824794997,1.3764940800702974,1.641884566301778,2.065072490037985,1.6332368831244315,3.1135929653005676
Ukunda,house,U310,10.0,2,0,3,0,0,0,0,2.985179930001113,2.622082860897705,2.881488360104668,3.2980909212491762,1.4355237071351221,3.250937964483504
Ukunda,house,U311,9.9,0,6,10,0,0,0,0,3.026626600326098,1.7432106947131059,1.4926041170980096,1.4944704729220561,1.0120885225511804,0.9209248603101601
Ukunda,house,U312,6.7,0,0,0,0,0,0,0,1.9925829089648417,3.474237950674349,2.072584166766855,2.870711860163922,3.704355030683118,1.6109927477586665
Ukunda,house,U313,11.9,0,0,0,0,0,0,0,1.693268726787215,2.8655409712430666,2.6896705660720786,1.4270869804613964,2.293952863540437,1.6105614110133168
Ukunda,house,U314,11.3,1,1,10,0,0,0,0,2.8806338478648996,1.4761400167040943,2.32748930047399,3.5820195071126113,2.7439721990242356,2.378274950623954
Ukunda,house,U315,6.6,0,1,10,0,0,0,0,2.3806767804874633,2.8349849282798987,1.6107381619844152,2.5893640065529793,1.641884566301778,2.065072490037985
Ukunda,house,U316,7.8,0,2,10,0,0,0,0,1.914641159021561,2.435708504949261,1.82804072276058,1.1109830149813258,1.8043817214032427,2.5042318858407073
Ukunda,house,U317,11.3,0,1,10,0,0,0,0,1.186500963778019,1.769715150014897,2.8145541933133664,2.447080049366551,2.346118166970895,2.169717285551638
Ukunda,house,U318,7.0,3,0,5,66,66,0,0,2.4126028403734128,2.1684356844828008,2.3462043306315166,3.1467168499847036,1.4926041170980096,1.4944704729220561
Ukunda,house,U319,9.3,1,1,10,0,0,0,0,2.9693814149711066,3.8650021932440004,2.7230501824794997,1.3764940800702974,2.072584166766855,2.870711860163922
Ukunda,house,U320,10.4,2,2,10,13,13,0,0,3.246700584525487,1.5787595681760895,2.985179930001113,2.622082860897705,2.6896705660720786,1.4270869804613964
Ukunda,house,U321,11.4,1,0,1,0,0,0,0,2.729951008940803,2.420815682043983,3.026626600326098,1.7432106947131059,1.6107381619844152,2.5893640065529793
Ukunda,house,U322,9.2,1,0,2,0,0,0,0,1.7411070144591498,2.5925643181274416,1.9925829089648417,3.474237950674349,1.82804072276058,1.1109830149813258
Ukunda,house,U323,11.6,2,0,5,0,0,0,0,2.2566382953440844,1.9672748160365128,2.8806338478648996,1.4761400167040943,2.8145541933133664,2.447080049366551
Ukunda,house,U324,10.4,0,0,0,0,0,0,0,1.8060008001304273,1.9720262719967703,0.9052166253906855,1.1953479528514468,2.5252772968880706,3.5128999630420523
Ukunda,house,U325,9.7,0,0,0,0,0,0,0,1.3691008521744643,2.4545420978750645,1.186500963778019,1.769715150014897,2.3462043306315166,3.1467168499847036
Ukunda,house,U326,6.5,0,0,0,0,0,0,0,2.9345705681282857,4.00888997070738,2.9693814149711066,3.8650021932440004,2.7230501824794997,1.3764940800702974
Ukunda,house,U327,11.6,0,0,0,0,0,0,0,1.2799140540612366,1.52322581483975,3.246700584525487,1.5787595681760895,2.985179930001113,2.622082860897705
Ukunda,house,U328,8.4,0,1,10,0,0,0,0,1.7148040113878409,3.1599087425722163,1.5288254216232122,4.0128015010337785,3.026626600326098,1.7432106947131059
Ukunda,house,U329,10.4,1,0,1,0,0,0,0,1.7350095426505714,1.2272251671490364,2.729951008940803,2.420815682043983,1.9925829089648417,3.474237950674349
Ukunda,house,U330,11.7,0,2,10,0,0,0,0,1.7568139290022793,2.245768767369397,2.0216495297770463,3.1225468600448094,1.693268726787215,2.8655409712430666
Ukunda,house,U331,8.7,0,1,10,0,0,0,0,1.4401876478348175,1.487192334215865,1.7411070144591498,2.5925643181274416,2.8806338478648996,1.4761400167040943
Ukunda,house,U332,10.4,0,0,0,0,0,0,0,2.42040916107856,2.3915744942280592,1.8060008001304273,1.9720262719967703,2.3806767804874633,2.8349849282798987
Ukunda,house,U333,10.7,2,1,10,0,0,0,0,1.0470334526842409,1.5794498198928841,1.3691008521744643,2.4545420978750645,0.9052166253906855,1.1953479528514468
Ukunda,house,U334,11.5,0,1,10,0,0,0,0,2.8145168991452376,1.8391169954053572,2.9345705681282857,4.00888997070738,1.186500963778019,1.769715150014897
Ukunda,house,U335,8.3,2,3,10,0,0,0,0,1.6644073262986925,1.78645441276016,1.2799140540612366,1.52322581483975,2.4126028403734128,2.1684356844828008
Ukunda,house,U336,10.7,0,1,10,0,0,0,0,0.9442178873759154,2.2615905208187597,1.7148040113878409,3.1599087425722163,2.9693814149711066,3.8650021932440004
Ukunda,house,U337,7.6,1,2,10,0,0,0,0,1.6954109296950295,1.9389473913596864,1.7350095426505714,1.2272251671490364,3.246700584525487,1.5787595681760895
Ukunda,house,U338,11.3,0,0,0,0,0,0,0,2.9418746695441063,1.8514452100829677,2.471375504148781,2.0848476164663796,1.5288254216232122,4.0128015010337785
Ukunda,house,U339,11.4,1,2,10,0,0,0,0,2.6738042065294922,1.4799231891199476,1.4401876478348175,1.487192334215865,2.729951008940803,2.420815682043983
Ukunda,house,U340,8.3,0,0,0,0,0,0,0,2.0592223853854987,2.6918504864712434,2.8145168991452376,1.8391169954053572,2.0216495297770463,3.1225468600448094
Ukunda,house,U341,8.2,0,1,10,0,0,0,0,1.9929971712722268,1.255374477393307,2.196847111424852,3.255495761026853,1.7411070144591498,2.5925643181274416
Ukunda,house,U342,10.9,3,0,6,0,0,0,0,3.1913168265573204,1.975113914195825,1.1765973461898511,2.2715442681266533,2.2566382953440844,1.9672748160365128
Ukunda,house,U343,7.6,0,1,10,0,0,0,0,2.637664767715797,1.7646309038074697,1.6644073262986925,1.78645441276016,1.8060008001304273,1.9720262719967703
Ukunda,house,U344,7.6,0,0,0,0,0,0,0,2.7712974476308676,2.0497844026085956,1.8498470047371214,3.1952302984406753,2.9345705681282857,4.00888997070738
Ukunda,house,U345,7.8,0,2,10,0,0,0,0,1.1221176001611775,1.8356342194211535,1.6954109296950295,1.9389473913596864,1.2799140540612366,1.52322581483975
Ukunda,house,U346,8.2,0,0,0,0,0,0,0,1.4850842884226008,1.3724523696509652,2.9418746695441063,1.8514452100829677,1.7148040113878409,3.1599087425722163
Ukunda,house,U347,11.5,1,3,10,0,0,0,0,3.050111047849537,1.7839561993700659,2.6738042065294922,1.4799231891199476,1.7350095426505714,1.2272251671490364
Ukunda,house,U348,9.7,1,1,10,0,0,0,0,2.8328900737164773,2.7049689452951915,1.9929971712722268,1.255374477393307,2.471375504148781,2.0848476164663796
Ukunda,house,U349,9.2,1,0,1,0,0,0,0,2.738598575936627,2.7992511828514304,3.1913168265573204,1.975113914195825,1.7568139290022793,2.245768767369397
Ukunda,house,U350,8.9,1,0,1,0,0,0,0,1.8735356736051887,2.372440764132747,2.637664767715797,1.7646309038074697,2.42040916107856,2.3915744942280592
Ukunda,house,U351,6.6,0,0,0,0,0,0,0,2.4077923799133547,2.05353196764403,2.7712974476308676,2.0497844026085956,1.0470334526842409,1.5794498198928841
Ukunda,house,U352,9.3,0,1,10,0,0,0,0,2.501686020587106,2.4439925873131214,1.1221176001611775,1.8356342194211535,2.8145168991452376,1.8391169954053572
Ukunda,house,U353,8.9,0,0,0,0,0,0,0,3.27980605856817,3.0180120029856434,1.4850842884226008,1.3724523696509652,2.196847111424852,3.255495761026853
Ukunda,house,U354,11.7,1,0,3,0,0,0,0,2.499897086374291,0.9496150118689283,3.050111047849537,1.7839561993700659,1.1765973461898511,2.2715442681266533
Ukunda,house,U355,6.9,1,2,10,0,0,0,0,1.5423582643514648,2.811515568834005,2.8328900737164773,2.7049689452951915,1.8498470047371214,3.1952302984406753
Ukunda,house,U356,6.7,1,0,2,0,0,0,0,1.655625639646422,2.6086936310465094,3.0861532632883764,2.3038104666911807,1.8667513894685182,2.311689449888297
Ukunda,house,U357,11.9,0,0,0,0,0,0,0,2.3751982751958516,1.6608382121787744,2.738598575936627,2.7992511828514304,1.6954109296950295,1.9389473913596864
Ukunda,house,U358,6.5,0,1,10,0,0,0,0,1.9469263509716916,1.8342982234652314,1.8735356736051887,2.372440764132747,2.9418746695441063,1.8514452100829677
Ukunda,house,U359,7.5,2,0,2,0,0,0,0,2.119023660145389,1.5050452754214945,3.6218948287862363,1.8703351495107097,1.9929971712722268,1.255374477393307
Ukunda,house,U360,8.9,1,1,10,0,0,0,0,1.9027710468012247,1.640489266664103,3.27980605856817,3.0180120029856434,3.1913168265573204,1.975113914195825
Ukunda,house,U361,11.9,0,3,10,26,26,0,0,1.427466923525932,2.5354195207809487,1.667448273174575,3.3790296094995993,2.637664767715797,1.7646309038074697
Ukunda,house,U362,7.5,0,0,0,0,0,0,0,2.4738825847173946,1.0445325770642275,2.499897086374291,0.9496150118689283,2.7712974476308676,2.0497844026085956
Ukunda,house,U363,8.6,0,1,10,0,0,0,0,3.532852643058958,1.8649872459244679,2.740291739845055,2.819628146040253,1.1221176001611775,1.8356342194211535
Ukunda,house,U364,11.7,0,0,0,0,0,0,0,3.2259554914545854,1.9189946302518635,1.5423582643514648,2.811515568834005,3.050111047849537,1.7839561993700659
Ukunda,house,U365,7.6,1,1,10,0,0,0,0,1.9432984884555413,3.1201433744516747,1.655625639646422,2.6086936310465094,2.8328900737164773,2.7049689452951915
Ukunda,house,U366,11.2,0,0,0,0,0,0,0,2.069657907011336,1.5812172028583245,2.3751982751958516,1.6608382121787744,3.0861532632883764,2.3038104666911807
Ukunda,house,U367,8.9,0,1,10,0,0,0,0,3.7098542354508246,1.6816746048800604,1.9469263509716916,1.8342982234652314,2.738598575936627,2.7992511828514304
Ukunda,house,U368,8.0,0,1,10,0,0,0,0,2.9046548031727024,2.0856952717944646,2.119023660145389,1.5050452754214945,1.8735356736051887,2.372440764132747
Ukunda,house,U369,9.0,1,0,2,0,0,0,0,1.314550381370774,2.7898530715107177,1.9027710468012247,1.640489266664103,2.4077923799133547,2.05353196764403
Ukunda,house,U370,7.1,2,0,2,0,0,0,0,1.161620694180153,2.5752315778802863,2.4738825847173946,1.0445325770642275,3.6218948287862363,1.8703351495107097
Ukunda,house,U371,7.6,0,2,10,0,0,0,0,3.0827480082523953,1.8955113982253113,3.532852643058958,1.8649872459244679,2.501686020587106,2.4439925873131214
Ukunda,house,U372,9.4,0,3,10,0,0,0,0,3.0694020249320757,1.155230894891802,3.7098542354508246,1.6816746048800604,3.27980605856817,3.0180120029856434
Ukunda,house,U373,8.0,0,1,10,0,0,0,0,2.9448190775302017,1.7664725513380686,2.9046548031727024,2.0856952717944646,1.667448273174575,3.3790296094995993
Ukunda,house,U374,11.9,1,1,10,0,0,0,0,2.467248001100619,1.701271038521577,1.314550381370774,2.7898530715107177,2.499897086374291,0.9496150118689283
Ukunda,house,U375,11.4,0,2,10,0,0,0,0,2.352193363383273,1.9397981737340042,1.161620694180153,2.5752315778802863,1.5423582643514648,2.811515568834005
Ukunda,house,U376,10.7,2,2,10,0,0,0,0,3.846845013032525,3.515262369801998,3.0827480082523953,1.8955113982253113,1.655625639646422,2.6086936310465094
Ukunda,house,U377,7.5,1,2,10,0,0,0,0,2.6142789307701078,1.8222293476172835,2.9448190775302017,1.7664725513380686,2.671810013314018,2.064195065457404
Ukunda,house,U378,9.8,0,0,0,0,0,0,0,2.1939693091115138,2.2128809223544095,2.002370279976465,3.0921387693424656,2.3751982751958516,1.6608382121787744
Ukunda,house,U379,7.0,0,0,0,0,0,0,0,2.3936287700005936,1.3746078579369632,2.467248001100619,1.701271038521577,1.9469263509716916,1.8342982234652314
Ukunda,house,U380,7.7,1,3,10,0,0,0,0,3.348629055274755,0.9220674991485389,3.2048908083923897,1.3881746851159722,2.119023660145389,1.5050452754214945
Ukunda,house,U381,10.5,0,1,10,0,0,0,0,1.8896063278823536,3.859056356392892,3.846845013032525,3.515262369801998,1.9027710468012247,1.640489266664103
Ukunda,house,U382,7.4,2,0,2,0,0,0,0,2.75956373651796,2.4771840971859977,2.6142789307701078,1.8222293476172835,1.427466923525932,2.5354195207809487
Ukunda,house,U383,12.0,1,0,2,0,0,0,0,2.377987670389964,2.5854625235333315,3.348629055274755,0.9220674991485389,2.4738825847173946,1.0445325770642275
Ukunda,house,U384,6.4,0,2,10,6,6,0,0,1.8498987743725457,2.282898506579162,1.8896063278823536,3.859056356392892,3.532852643058958,1.8649872459244679
Ukunda,house,U385,8.1,1,2,10,0,0,0,0,1.6428335825525713,1.351209009125331,2.75956373651796,2.4771840971859977,3.2259554914545854,1.9189946302518635
Ukunda,house,U386,8.2,0,0,0,0,0,0,0,1.6910967553090446,1.8478995202181532,1.8498987743725457,2.282898506579162,1.9432984884555413,3.1201433744516747
Ukunda,house,U387,10.6,0,0,0,0,0,0,0,2.9181979206794066,2.3809757747380336,1.6428335825525713,1.351209009125331,2.069657907011336,1.5812172028583245
Ukunda,house,U388,8.5,0,3,10,0,0,0,0,1.197709012408002,3.2717625899168503,1.6910967553090446,1.8478995202181532,3.7098542354508246,1.6816746048800604
Ukunda,house,U389,7.1,0,0,0,0,0,0,0,2.048735186238284,1.3237703328215276,2.9181979206794066,2.3809757747380336,2.9046548031727024,2.0856952717944646
Ukunda,house,U390,11.3,1,0,3,0,0,0,0,3.1220908109451533,3.4961905212422724,1.197709012408002,3.2717625899168503,1.314550381370774,2.7898530715107177
Ukunda,house,U391,7.8,0,1,10,0,0,0,0,1.573595610177538,2.786850658931907,3.736738625670691,2.6620014948083144,1.161620694180153,2.5752315778802863
Ukunda,house,U392,7.2,1,1,10,0,0,0,0,1.9991068465756252,2.19689924643077,2.048735186238284,1.3237703328215276,3.0827480082523953,1.8955113982253113
Ukunda,house,U393,7.3,1,5,10,0,0,0,0,2.461750453088026,1.4990465604671155,2.6938531119818427,1.6524910438875482,3.0694020249320757,1.155230894891802
Ukunda,house,U394,8.0,0,0,0,0,0,0,0,2.7095530255128337,1.1420235010237774,3.1220908109451533,3.4961905212422724,2.9448190775302017,1.7664725513380686
Ukunda,house,U395,8.1,0,0,0,0,0,0,0,1.5676368249048924,1.404627064493997,1.573595610177538,2.786850658931907,2.002370279976465,3.0921387693424656
Ukunda,house,U396,7.2,1,0,1,0,0,0,0,1.467544218604263,2.5599361085615393,2.461750453088026,1.4990465604671155,2.467248001100619,1.701271038521577
Ukunda,house,U397,8.2,0,2,10,0,0,0,0,2.599401508911492,1.8773117732103215,1.467544218604263,2.5599361085615393,2.352193363383273,1.9397981737340042
Ukunda,house,U398,10.2,0,1,10,0,0,0,0,1.808357043421577,1.902195400756929,2.599401508911492,1.8773117732103215,3.2048908083923897,1.3881746851159722
Ukunda,house,U399,12.0,1,1,10,0,0,0,0,1.5505911496538953,3.4083941545125196,2.0048354681844023,2.7017346291690925,3.846845013032525,3.515262369801998
Ukunda,house,U400,10.5,1,2,10,0,0,0,0,1.8560706519655081,2.144431468880945,3.338298179837193,2.8453160977652208,2.6142789307701078,1.8222293476172835
Ukunda,house,U401,7.6,0,0,0,0,0,0,0,2.1801313765535384,2.0864043618617134,1.808357043421577,1.902195400756929,2.2125206054095705,2.1879292318656702
Ukunda,house,U402,6.6,0,1,10,0,0,0,0,2.2435615141761565,1.9536514154101017,1.5505911496538953,3.4083941545125196,2.3936287700005936,1.3746078579369632
Ukunda,house,U403,11.5,1,0,1,0,0,0,0,2.6754095015990824,2.59198843407661,2.599308644779183,1.6478619078060688,3.348629055274755,0.9220674991485389
Ukunda,house,U404,9.9,0,0,0,0,0,0,0,2.3474915496026734,1.9420265623465804,2.6754095015990824,2.59198843407661,1.8896063278823536,3.859056356392892
Ukunda,house,U405,11.5,1,0,3,0,0,0,0,3.3496401059088767,2.2802394340607486,1.8373039225021086,3.3311957356185267,2.75956373651796,2.4771840971859977
Ukunda,house,U406,10.0,2,0,4,0,0,0,0,2.291286992157074,1.2515346931183382,2.3474915496026734,1.9420265623465804,1.8498987743725457,2.282898506579162
Ukunda,house,U407,12.0,1,1,10,0,0,0,0,1.827385429896746,1.4934996447604607,2.291286992157074,1.2515346931183382,2.539984589333913,2.0460743883084502
Ukunda,house,U408,9.0,2,0,2,0,0,0,0,3.340331597641389,1.3669198234306907,1.827385429896746,1.4934996447604607,1.197709012408002,3.2717625899168503
Ukunda,house,U409,12.0,1,2,10,0,0,0,0,1.6209729402675177,3.523272294882099,3.340331597641389,1.3669198234306907,3.736738625670691,2.6620014948083144
Ukunda,house,U410,8.6,1,2,10,0,0,0,0,1.3146272864820598,2.797198676126182,1.573425098514516,3.400763965742692,2.048735186238284,1.3237703328215276
Ukunda,house,U411,7.1,0,2,10,0,0,0,0,1.8019235794975659,2.244401598675934,1.6209729402675177,3.523272294882099,2.6938531119818427,1.6524910438875482
Ukunda,house,U412,11.1,0,6,10,0,0,0,0,1.9164953415910864,2.2797422572171553,1.5215560198860636,1.5163827774381924,1.573595610177538,2.786850658931907
Ukunda,house,U413,11.2,0,1,10,0,0,0,0,1.7538096638272358,1.2038707496168537,3.1019139113377454,2.036241578012987,1.9991068465756252,2.19689924643077
Ukunda,house,U414,9.1,2,2,10,0,0,0,0,2.684281907646944,2.7710233064886602,1.9164953415910864,2.2797422572171553,2.461750453088026,1.4990465604671155
Ukunda,house,U415,8.0,1,1,10,0,0,0,0,3.2020045583089316,1.835740635189035,1.7538096638272358,1.2038707496168537,2.7095530255128337,1.1420235010237774
Ukunda,house,U416,10.5,0,0,0,0,0,0,0,2.339857703747269,2.2844995980181033,3.2020045583089316,1.835740635189035,1.5676368249048924,1.404627064493997
Ukunda,house,U417,12.0,0,0,0,0,0,0,0,2.557656520324323,1.7237707153806683,2.557656520324323,1.7237707153806683,1.467544218604263,2.5599361085615393
Ukunda,house,U418,8.1,0,4,10,0,0,0,0,3.6353666769953095,1.5085882539374593,2.985859943882008,1.3993574937497142,2.599401508911492,1.8773117732103215
Ukunda,house,U419,10.2,1,1,10,0,0,0,0,1.0692180282080266,1.4993429725665484,1.4872552166833386,2.2298070314145213,3.338298179837193,2.8453160977652208
Ukunda,house,U420,7.5,0,0,0,0,0,0,0,1.7841797242600363,2.776588533614229,1.0692180282080266,1.4993429725665484,1.808357043421577,1.902195400756929
Ukunda,house,U421,11.1,0,0,0,0,0,0,0,1.5190833866315843,2.087714612378637,1.7841797242600363,2.776588533614229,1.5505911496538953,3.4083941545125196
Ukunda,house,U422,11.1,1,1,10,0,0,0,0,2.32373727241883,2.5680869444683294,1.5190833866315843,2.087714612378637,1.8560706519655081,2.144431468880945
Ukunda,house,U423,7.3,4,0,5,0,0,0,0,3.1168542976124707,3.609645588294776,3.1168542976124707,3.609645588294776,2.1801313765535384,2.0864043618617134
Ukunda,house,U424,10.0,0,0,0,0,0,0,0,2.43216799264496,1.798571283019511,2.43216799264496,1.798571283019511,2.2435615141761565,1.9536514154101017
Ukunda,house,U425,6.7,0,1,10,0,0,0,0,1.5463464104599212,2.3032344275991874,1.5463464104599212,2.3032344275991874,2.599308644779183,1.6478619078060688
Ukunda,house,U426,7.2,0,1,10,0,0,0,0,2.4988048728716774,2.0377692409540447,2.4936449864362475,1.2305408330491754,2.6754095015990824,2.59198843407661
